"I was about thirteen when this movie came out on television. It is far superior in action than most movies since. Martin Sheen is excellent, and though Nick Nolte has a small part, he too provides excellent support. Vic Morrow as the villain is superb.<br /><br />When Sheen ""tests the water"" in his '34 Ford (COOL) along the mountainous highway it is spectacular!<br /><br />The ending is grand.<br /><br />I'm disappointed in the low vote this received. I figure the younger generations have more interest in much of the junk that is coming out these days.<br /><br />Good taste eludes the masses!",positive
"Leland Fitzgerald (Ryan Gosling) is sent to jail for the murder of an autistic kid. When pressured with the question 'Why?' he doesn't have an answer. While in jail he meets Pearl (Don Cheadle), his teacher, who decides to take matters into his own hands and helps Leland figure out why he did it. Throughout this film we learn all about Leland's troubled life, including his ex-girlfriend Becky(Jena Malone), his famous father Albert(Kevin Spacey)and his whole sad life. <br /><br />This film is Matthew Ryan Hoge's second movie, and it is spectacular in nearly everyway. This is one movie which will leave you thinking in the end, and wondering about how it all works. The movie is quite dark, but if you can handle that then you will realize just how good a film it is.<br /><br />In this movie, there is no bad guy. There is no one you can blame for anything that happens. There's no stereotyping, and the audience does not try to prove Leland guilty. Instead, we sit back, relax, and watch this boy's life unfold throughout the corse of the movie. All the problems depicted in the story are very real. Drug addiction, parental expectations, overwhelming sadness; they all exist in our world.<br /><br />Ryan Gosling gives one of the greatest performances of his career in this movie, as the depressed teenager Leland. His father lives in Europe and doesn't really care much about his son. The only person he loves is Becky, but she has problems of her own. He knows exactly what he did, but as he says in the film, 'You want a why, but maybe there isn't one. Maybe this is something that just happened.' There is a why, but we don't find out about it until the end. As you watch the movie, the audience finds themselves amazed that such a young person could know so much about the world. Leland notices things that people tend to ignore. <br /><br />A particular thought-provoking scene which really affected me was during one of Leland's conversations with Pearl. Pearl just cheated on his wife and when Leland asks why, Pearl replies that he's only human. Then Leland says something which never really occurs to anyone: ""Why do people only say that when they've done something wrong?""<br /><br />Another fantastic acting job was provided by Chris Klein. In the film he plays Allen Harris, the boyfriend of Becky's sister Julie (Michelle Williams). Although he is not one of the main characters, I found myself amazed at how deep his character was. You can relate to Allen a lot. You know how much he cares for the Pollard family. It's as if they were his own flesh and blood. By the end of the movie, you realize just how far he would go to help them. <br /><br />Overall, this movie is a masterpiece which has been overlooked by quite a few people. If, however, you take the time to watch it, you will most likely see that everything I've mentioned above is true. And once you're finished watching it, you'll never look at the world the same way again.<br /><br />9.5/10",positive
"I bought this video on a throw-out table at the video store expecting a good cast in what was touted as an award-winning Brit sex comedy. I guess I should have read the finer print. I rarely write a panning review, but here goes.<br /><br />These actors in gay roles really play games with your memories of a lot of far more worthy films. This comedy was a very cruel joke at the expense of the actors, the theatre-going public and of all the nice films that have contributed to their reputations.<br /><br />I repeat: is the joke about trashing the actors' other highly respectable on-screen personae with this scurrilously trashy flick? Can the reference to the Austen classics 'Pride and Prejudice' and 'Sense and Sensibility' be anything else? How much of a political statement was it to produce this melodrama using these stars? Are we meant to simply take it as a lay-down misere that all actors are gay and thus letting their on-screen roleplay affect our lifestyles is accepting their private homosexual dealings in our faces, too? I'm sorry, but I don't think so. I say NO to this one.",negative
"I saw ""An American in Paris"" on its first release when I was still at school and fell in love with it straightaway. I went back to see it again the next day and have lost count of the number of times I have seen it since, both in the cinema and on TV. It makes fantastic use of some of the best music and songs by the greatest popular composer of the twentieth century (George Gershwin) and features the greatest male (Gene Kelly) and female (Leslie Caron) dancers in Hollywood history. The supporting cast of Oscar Levant (as quirky as ever), Georges Guetary (why didn't he make more movies ?) and Nina Foch (brilliant in an unsympathetic role) are at the top of their form. The closing ballet, superbly choreographed to the title music, makes excellent use of the sights and sounds of Paris and of the images of impressionist and post-impressionist artists. All the Gershwin songs are beautifully staged, but the most memorable are ""It's Very Clear"" (Caron and Kelly on the banks of the Seine) and ""I Got Rhythm"" (the kids of Paris joining Gene Kelly in ""Une Chanson Americaine""). If you love Paris, see this movie. If you've never been to Paris in your life, see it. But see it !",positive
"Just as a reminder to anyone just now reading the comments on this excellent BBC mini-series, published in 1981, it was not available on DVD until the last few years. Since then, it has become available, but initially only in the British format (for which I bought an 'international' DVD player, which you have to hack--illegally, I suspect, to see it), but the series is now available through amazon.com--3 discs-- for between $19-21, to be viewed on DVD in the US format, no hacking. There were 41 reviews, average 5 stars. This mini-series is one of the very best on Oppenheimer, or the Manhattan Project, or virtually anything produced by the BBC.",positive
"Of the three titles from Jess Franco to find their way onto the Official DPP Video Nasty list (Devil Hunter, Bloody Moon and Women Behind Bars) this is perhaps the least deserving of notoriety, being a dreadfully dull jungle clunker enlivened only very slightly by a little inept gore, a gratuitous rape scene, and loads of nudity.<br /><br />Gorgeous blonde Ursula Buchfellner plays movie star Laura Crawford who is abducted by a gang of ruthless kidnappers and taken to a remote tropical island inhabited by a savage tribe who worship the 'devil god' that lurks in the jungle (a big, naked, bulging-eyed native who likes to eat the hearts of nubile female sacrifices).<br /><br />Employed by Laura's agent to deliver a $6million ransom, brave mercenary Peter Weston (Al Cliver) and his Vietnam vet pilot pal travel to the island, but encounter trouble when the bad guys attempt a double-cross. During the confusion, Laura escapes into the jungle, but runs straight into the arms of the island's natives, who offer her up to their god.<br /><br />Franco directs in his usual torpid style and loads this laughable effort with his usual dreadful trademarks: crap gore, murky cinematography, rapid zooms, numerous crotch shots, out of focus imagery, awful sound effects, and ham-fisted editing. The result is a dire mess that is a real struggle to sit through from start to finish (It took me a couple of sittings to finish the thing), and even the sight of the luscious Buchfellner in all of her natural glory ain't enough to make me revisit this film in a hurry.",negative
"Robin Williams gave a fine performance in The Night Listener as did the other cast members. However, the movie seems rushed and leaves too many loose ends to be considered a ""must see."" I think the problem happens because there isn't a strong enough relationship established between the caller and the Gabriel Noon(I had to spell it this way, because IMDb wants to auto correct the right spelling to ""No one"") character. The movie runs a little over 01:30 and within the first 15 minutes, or so it seems, Noon begins his search for Pete Logande, the boy caller.<br /><br />This happens after he talks to the mysterious caller about 3 or 4 times. The conversations aren't too in-depth mostly consisting of how are you... I'm in the hospital...why did you boyfriend move out... etc. In the book, the kid almost becomes Noon's shrink and vice versa and the reader understands why he goes in search of this boy, once he finds out the kid disappears and thinks he might be a hoax.<br /><br />In the movie, Noon becomes obsessed with finding Logande, but the audience is left to wonder why? Since there really isn't a strong enough bond established between Noon and the caller, why bother? Who cares if the caller doesn't exist? <br /><br />I know there's a difference between a book and a movie, but those calls and that relationship was critical to establish on screen, because it provides the foundation for the rest of the movie. Since it doesn't, the movie falls apart.<br /><br />This is surprising because of Maupin's other work, Tales of the City. When it was made into a mini-series, it worked beautifully.",negative
"Good Lord... How this ended up in our DVD player I'll never know...my wife thought it was a new release she'd missed somehow...Nevermind it's a couple of years old and in Danish ( I think)... She kept looking for the English soundtrack...<br /><br />All in all...the film wasn't bad... Good production values,better performances, and a clever story that doesn't get too far away from itself make for tidy, dark-humored fare from across the sea! The ending will make you chuckle...in fact, the whole film will. Incredibly strange characters that we grow genuinely interested in make a film that might be worth your while...Without spoiling the plot, the film's title and DVD jacket give you a good idea where this thing is going!",positive
"I first saw this on Demand. Or on TV. I'm not really sure. But this has got to be my all time favorite movie ever! I mean, this movie has blood, gore, laughs and chills through out the movie. I recently ordered ""Monster Man"" from Amazon and i've been watching ""Monster Man"" ever since i got it. Trust me, you will love this movie. <br /><br />P.S. The commentary on the DVD is way funny. They also said something about ""Monster Man 2"" during the commentary. Let's hope they make ""Monster Man 2""! If you have the chance, rent the movie or buy it. You will absolutely LOVE it! This is the best movie that has come out in 2003.<br /><br />10/10",positive
"This movie was really bad, plain and simple. How a movie like this gets wide release is a wonder to me.<br /><br />It's a decent idea, but it just didn't flesh out. Edward Burns is a decent actor though. I liked his small role in Saving Private Ryan.<br /><br />Let's get down to the big issue here.<br /><br />The visuals were so incredibly bad, I thought I was watching an old ""Dinosaurs In 3D"" CDROM point-and-click adventure demo on Windows 3.1 I mean, I've seen cut-scenes in console games from pre-2000 that have better looking dinosaurs than this. I mean, heck... the original Tomb Raider T-Rex looked better than this one.<br /><br />The lizard-monkeys were laughable. I thought they were some sort of ripoff creation from ""Killer Instinct"" I've seen better sock-puppet monsters now that I think about it.<br /><br />You know, there's a ton of made-for-TV movies that are better than this. How does a gem like Scifi Channels ""The Shining"" get such a small audience, but this load of ""CGI, easy to make 4 Kidz"" gets put out in the open? I don't care if it's a Ray Bradbury story. Lameeeee",negative
"This afternoon we took the kids to the movies and saw Neil Gaimans Stardust and all I can say is Wow.<br /><br />It is rare that I am completely taken aback by anything but this is quite possibly the greatest fantasy movie I have ever seen, maybe even the best movie of any kind and it is all Neil Gaiman's fault.<br /><br />Sure, I could have been sucked in by the wonderful dialog which was smart, flowed smoothly,and made the characters completely believable.<br /><br />I could go on for days about the spectacular acting, Charlie Cox is perfect as Tristan, Claire Daines is Brilliant as Yvaine, and Robert Di Nero almost steals the movie as the Deeply in the Closet Pirate Captian Shakespeare.<br /><br />The pure joy brought about by the humor which managed to be Laugh our Loud funny, Intelligent enough to make the first Shrek look like an 80's Sitcom, and blend in perfectly with the rest of the movie alone would have made this a great movie.<br /><br />Special Effects were near perfect, true this was no LOTR or Star Wars SF Extravaganza but where they were use they were exactly what was called for, not too much to distract you from the movie itself and blended into the story perfectly.<br /><br />Then there is the story? What can I say. How often do you come across a story containing all of the classic fairytale formula components that doesn't just come off as another cheap Princess Bride knockoff. It manages to be Familiar and comfortable and yet completely new and refreshing at the same time.<br /><br />Any one of those things would have made this a good movie, all of them combined make it a great movie but they pale in comparison to the rich enchanting world that those elements combine to bring to life well. Once again Neil Gaiman has done it, he has driven another dagger into my heart by creating a world of fantasy that is so beautiful and enchanting that I would do almost anything to live in it and only given me a short glimpse into it. I didn't want it to end, I wanted to be sucked through a vortex to the land of Stormhold and get to meet Tristan and Yvaine in person, to travel it's fields and valleys, Stroll through it's marketplaces and meet it's residents both dangerous and friendly and stay there forever. It is a feeling that I have noticed whenever I have read anything by Gaiman, The Sandman, American Gods, Coraline all left me with a deep sense of sadness when I finished reading them because it was over, I could not see anything more into the worlds he had created which seemed to be so much more vibrant and alive than the one I am forced to live in and watching Stardust was no different.<br /><br />In the end I'm sure that Neil's writing and this movie won't have the same effect on everyone but trust me when I say you will not regret the time or money spent watching this movie, it is easily one of the top 5 movies I have ever seen and I can guarantee that anyone at all with a soul will at least like it.",positive
"The best thing about this flick is that it seems like they used a lot of stuff left over from the Pearl Harbor attack in Tora Tora Tora. My favorite was the shot of the P-40 crashing into the row of parked P-40s but filmed from the top of a hangar or crane. Unfortunately it just gets worse from there.<br /><br />There's two black guys and two white guys as American POWs, as well as some Filipinos POWs and Japanese guards. The ranking POW of the Americans is a white naval Lieutenant, which is of course an O-3 in the navy. At any rate, he's in need of a haircut, badly, distractingly badly. Hockey hair does not belong in a WWII movie. Oh, and he's a racist. He doesn't want to share quarters with the 'negros'. Of course in real life, he wouldn't want to share quarters with the white enlisted guy either. I think the Geneva Convention has a clause about officers quarters and enlisted but that wasn't the point here. Oh well, I think plot is secondary to other issues in this flick. He gets put in his place and pretty much spends the rest of the movie as a look out and running the air pump for the divers.<br /><br />But once you get going, it's not a bad story line. The japs want the divers to raise the silver thrown out by the Americans before Corrigador fell. The Filipino resistance wants them to take their time. And the POWs do their best to help. A potentially good story and not that badly done I guess. A bit unbelievable when the POWs use camp made re-breathers to swim between the POW camp and the Filipino village, every night. Maybe I'm not that picky when I know going in that this is not a blockbuster film. I guess that's why it comes on a 20-pack DVD war movie collection for five bucks.<br /><br />The 70s music did not belong in this movie or any WWII movie. It's quite distracting to say the least. The acting was not that bad. Probably better than I could do.<br /><br />Not being a fan of football, at least I found out that Jim Brown is a real person and not somebody Richard Pryor made up. That in itself was worth the 25¢ I paid for this movie.<br /><br />Worth watching on TCM or paying a quarter for. <br /><br />One star for being a war movie, another for being WWII and one more because I'm feeling generous.",negative
"Though it's better than most made-for-TV movies, ""Buried Alive"" is nothing more than a run-of-the-mill revenge tale. There are so many plot holes in this one, it makes you wonder why the screenwriters didn't go through a series of re-writes. The ending has a nice twist to it, but it's hardly believable.<br /><br />The acting by Jennifer Jason Leigh is terrific, as always, but Tim Matheson hams it up with cheesy one-liners that reminds one of Jack Nicholson in ""The Shining"". Don't bother with this one.",negative
"I will not vote this movie as an awful one, mainly because i kind of like it, i was one of those summer days that i was so lame to do anything and decided do rent a movie in the stupid section of the videostore. Besides that i didn't slept in the nigh before and the movie got me awake...Let's just start the autopsy, OK, the movie haves a strange plot, first is isolation, there is an expedition, they get isolated in an island because there is no gas on the boat, something like that, there is not a single convincing performance on the actors part(so far), the main problem starts after the isolation idea, the POV of a snake, then another, ...then another, then snakes that change, then false spooks, a lot of them, and when we believe the movie is going on a good way for a b flick keeping the suspense it fails, because after ten or eleven spooks we don't get carried away, the one scene that unmistifies all is the scene when we witness a drunk lesbian show watched by snakes that seem to dance, after this it's becoming not a horror\adventure but a comedy driven movie, the adventure part is discarded also.<br /><br />For me the problem in a movie is the third act, it is the one section that just drives the movie for a already guessed conclusion, or if it succeeds we don't noticed it, like a ninja smoke in our eyes, well....Snake island haves a bad conclusion, it all comes to a «by the book» ending, with a confront, persecution and escape sequence, it was predictable in the moment i rented the dam copy. The other real problem is concept, concept is very important, it is the reason you believe in dinosaurs coming to life or a corpse full of stitches that just wants to live, the main concept about snakes that want revenge after decades on torture by the human civilization, well...hmmm, just doesen't glues on the wall. One thing you will enjoy (if you watch it with an opened mind) is the more b-z sequences, naked lesbian girls, some amateur camera angles, the braindead homage with the grass cutter, the black dude doesen't die first, and thats all... if you want to see snakes, black dudes and comedy and you prefer bigger budgets go and see «snakes on a plane».<br /><br />Hasta moviegoers",negative
A tedious gangster film that leaves you wishing someone had edited it farce more ruthlessly. I would have thought that the story of the creation of Las Vegas would prove interesting but it fails at almost every turn. Warren Beatty's performance as the stupid and unlikeable Bugsy Seigel leaves you wishing you were watching someone else. Once or twice he flashes through the fog of his performance to deliver an interesting scene but most of the time you just can't care about him. Annette Benning gives a skilled turn as his untrustworthy lover but even she's only faintly more savoury than he is.<br /><br />I really wouldn't bother with this turgid drama unless you're a Benning devotee.,negative
"I walked into a book store in Brentwood, Tennessee. I am not going to say the name because I am a dedicated customer. I have been satisfied with every item I purchased there before this one. On display in the front of the store was The Bell Witch Haunting. (Might I mention this is the only store I have seen it for sale in.) I had heard about the story somewhere and remembered it was supposed to have really happened for real. I was very excited and couldn't wait to watch it. I had great expectations for it. I couldn't believe what I seen when I viewed it. It didn't look like a real movie. It looked like a home video. I was under the impression it was suppose to be a horror movie. I mean the movie was suppose to be about a witch haunting you know. This is no horror movie. You will not jump out of your seat watching this movie. I gave the movie all the chances in the world to get better as it went along. I swear I did. It never did get any better. There were several scenes of this little kid getting poop and pee thrown on him. I didn't find that entertaining at all. I watched the whole movie with disbelief that the store would actually sell this to me. I guess that is how bad this economy has got. I have this to say to the cast and crew. Do not show this film as material to get other film jobs. Don't do it. I mean that sincerely. I commend you for trying. For people who have bought this. I say this. Don't sell your copy to someone. They could get very upset. Have a nice day everyone.",negative
"This show is verging on brilliant. It's a modern day Married...with Children. The scripts are witty, as they are sprinkled with clever sarcasm. They are also realistic, dealing with issues that face many parents of teenagers today. As well as the on going burden that you might not be the worlds greatest parent, and how is the best way to deal with this? However, at the same time, it manages to remain light hearted and fun. Which, with all the drama and action on television these days, is a very pleasant and welcome change. It is something you can sit down in front of for 30 minutes and relax, laugh and relate to. It isn't the world's most hilarious comedy. yet will make you laugh at least a handful of times an episode. Michael Rapaport is brilliant in the lead as Dave. He fills the big shoes that the heavily sarcastic script requires and then some. He and Anita Barone (Vikki) have fantastic chemistry and bounce off one another very well. This show has a strong future if it is marketed at the correct target audience, and put in the right time slot. Also, if Fox release it on DVD, the following will be stronger and larger. (As is a classic example with Scrubs.)",positive
"I didn't know what to expect from this hugely popular (and hilarious) Swedish comedy & satire team, as they released their first feature film. More broad satire? Well, we do get four contemporary, exceptionally memorable tales of family pains, generation gaps and fatherhood, in particular. But it's drama, thankfully, and what drama! Epic in its scope, as each episode is from carefully picked, geographically different parts of Sweden. But each story could seriously carry a whole movie, if expanded separately.<br /><br />It's dark, twisted, harrowing, yet massively entertaining and breathtakingly executed. Script, acting and cinematography are absolute world class, as three hours seem to get by in a blink! It's four shades of mastery, and easily one of the best films in the nations' cinema history. It's Sweden's answer to ""Short cuts"" or ""Magnolia"", if you like, and instantly on par with those!<br /><br />9 out of 10 from Ozjeppe",positive
"Post 1988 after the disaster GJS Amitabh's films lost the quality they had earlier <br /><br />Barring MAIN AZAAD HOON released in 1989 which was a great film rest all films were craps mostly except HUM(1991) later in 1991<br /><br />This is another of the crap Amitabh films people rejected in early 90's<br /><br />The film he did like a friendship token to Shashi Kapoor who directed the film and he didn't take a penny The film also had Rishi and Dimple(again not paired opp each other after RANBHOOMI) <br /><br />The film came in 1991 when Bachchan had 4 releases and 3 flops amongst them INDRAJEET, AKAYLA, AJOOBA <br /><br />Ajooba came 2 years after TOOFAN and JAADUGAR both supernatural films which were rejected This is another type of crap Bachchan wears a mask and a Krissh type outfit and performs magic changing 1 person to a donkey.etc Of course being 1991 you can excuse the special effects but the film is too bad to be watched<br /><br />Direction by Shashi Kapoor is not good Music is bad<br /><br />Amongst actors Amitabh had become too old by 1991 and looked tired, his acting is okay but not on par with his best Rishi is okay Dimple is alright, rest are forgettable",negative
"From the brilliant mind that brought us ""The Exorcist""...and ""Cruising."" ""Rampage"" is unfortunately more like the latter. It's an overall messy movie that has a major made-for-TV vibe going for it. The whole film pretends to hinge on the question, ""What if the 'Boy Next Door' was a serial killer?"" but instead it winds up being an uninspired courtroom drama and meditation on the the insanity plea and death penalty that makes little sense. The movie is very loosely based on the Richard Trenton Chase case, culling a few facts here and there to make a fake character and a different outcome. One of the main points of the film seems to be that ending the life of a terminally braindead child and ending the life of a murderer are somehow analagous. ""Sometimes you just have to choose,"" says the lead character. Yeah, sometimes you have to choose to pull the plug...on your TV!",negative
"The title of worse film of all time is one that gets handed out quickly and often. Most of the time it is exaggeration of the fact but I would like to welcome Alone in the Dark to the short list of real candidates: Plan 9 from Outer Space, Battlefield Earth, and the Adventures of Pluto Nash.<br /><br />As I watched the 90 minute bore I found it difficult to even stay awake even while I was trying so hard to laugh at the film. But alas I felt alone in the dark (I was gonna try to avoid the pun but I couldn't resist) as I looked around hoping to see Mike Nelson and his two robot friends. Alas my friends and I had to provide comedy throughout the film.<br /><br />So... about the film itself. Lets talk about the action and effects since that should be the only positive part of the film. The film contains evil creatures that are a cross between the Xenos in Aliens (they even call them Xenos), and the creatures in Pitch Black. The can turn invisible at random (and I assure you it is random) and get hurt by light. Also present are small centipede creatures used to control humans that transform them into something resembling a zombie. All of these are shown with outdated special effects that would have been mediocre in 1997. The action scenes are chaotic and are impossible to follow. People shooting randomly on a blue screen stage or an empty set at monsters who were inserted in post. Light quickly flashes on a dark screen making your pupils burn from overwork while bad rock music blares in the background.<br /><br />And those were the high points. The story revolving around a paranormal investigator (Slater) whose idea of looking tough is wearing a black wife beater Tshirt with a trench-coat and not shaving for 2 days. An archaeologist (Reid) who is rather inept. And a government agent(Dorff) whose lines involve barking order. All three should be ashamed at their performances (not that they have really ever done a good a job before) and the casting director should be ashamed. Reid and Slater are supposed to be lovers in the film I guess. The film contains the single most awkward love scene I have ever seen on film between the two.<br /><br />Then comes the plot. Quiet frankly the parts that make sense are not interesting at all. The rest is illogical at best. The plot holes could contain the collective egos of all three stars. The film begins with text and a voice explaining the back-story. This opening lasts for over a minute and already the viewer knows they are in for something terrible. This opening narration is later repeated adnausem in the awkward dialog in a very clumsy and heavy handed fashion through the rest of the film. And the ending did not make one ounce of sense. Not only did it not make sense in the world of the film, it simply did not make sense.<br /><br />Finally the direction of one Uwe Boll. Disgrace, thats all that can be said. His use of shaking the camera to simulate suspense. His lack of direction with the actors. Just watch Reid in scenes in which she is not center focus of the shot. The complete waste of special effects money for bullet time effects. And finally choosing to use voice over to explain something that should be painfully obvious to the viewers.<br /><br />I payed a $1.50 to see this show at a second run theater. And while the laughs me and my friends provided made it worth every quarter I would advise people to avoid paying any more for this film. Grab about 3 friends and split the rental cost and tear this movie a new one.<br /><br />Shame on you Uwe Boll. Shame on you Tara Reid. Shame on you Christian Slater. Shame on you Stephen Dorff. Shame on anyone who was associated with this film.",negative
"This is a better adaptation of the book than the one with Paltrow (although I liked that one, too). It isn't so much that Beckinsale is better -- they are both very good -- but that the screenplay is better. Davies is a master at adapting Austen for filming, and the production values here are very good. It's not quite as glossy as the Hollywood treatment, but it's close, and I thought that the locations and the costumes actually worked better.",positive
"1928 is in many ways a ""lost year"" in motion pictures. Just as some of the finest films of the silent era were being made in every genre, sound was coming in and - while reaping great profits at the box office - was setting the art of film-making back about five years as the film industry struggled with the new technology.<br /><br />""Show People"" is one of the great silent era comedies. The film shows that William Haines had comic skills beyond his usual formula of the obnoxious overconfident guy who turns everyone against him, learns his lesson, and then redeems himself by winning the football game, the polo game, etc. This movie is also exhibit A for illustrating that Marion Davies was no Susan Alexander Kane. She had excellent comic instincts and timing. This film starts out as the Beverly Hillbillies-like adventure of Peggy Pepper (Marion Davies) and her father, General Marmaduke Oldfish Pepper, fresh from the old South. General Pepper has decided that he will let some lucky movie studio executive hire his daughter as an actress. While at the studio commissary, the Peppers run into Billy Boone (William Haines), a slapstick comedian. He gets Peggy an acting job. She's unhappy when she finds out it is slapstick, but she perseveres. Eventually she is discovered by a large studio and she and Billy part ways as she begins to take on dramatic roles. Soon the new-found fame goes to her head, and she is about to lose her public and gain a royal title when she decides to marry her new leading man, whom she doesn't really love, unless fate somehow intervenes.<br /><br />One of the things MGM frequently does in its late silent-era films and in its early sound-era films is feature shots of how film-making was done at MGM circa 1930. This film is one of those, as we get Charlie Chaplin trying to get Peggy's autograph, an abundance of cameos of MGM players during that era including director King Vidor himself, and even a cameo of Marion Davies as Peggy seeing Marion Davies as Marion Davies arriving at work on the lot. Peggy grimaces and mentions that she doesn't care for her. Truly a delight from start to finish, this is a silent that is definitely worth your while. This is one of the films that I also recommend you use to introduce people to the art of silent cinema as it is very accessible.",positive
"Bobby is a goofy kid who smiles far too much and wants sex. So he buys a van to aid in this quest. The acting is lame, the comedy is pathetic and the script is no more than a loosely strung chain of clichés and cheap thrills. The makers of the film obviously wanted to capture some of the out there craziness of other films of the time, but fell a long way short. They even resort to Bobby slipping on a banana skin, because this will supposedly add comedic value.<br /><br />I'm struggling to find a redeeming feature of the film. If you like DeVito, this is another classic DeVito kind of role - but he's only a supporting actor and there for cliché value.",negative
"I can hardly believe that this inert, turgid and badly staged film is by a filmmaker whose other works I've quite enjoyed. The experience of enduring THE LADY AND THE DUKE (and no other word but ""enduring"" will do), left me in a vile mood, a condition relieved only by reading the IMDb user comment by ali-112. For not only has Rohmer attempted (with success) to make us see the world through the genre art of 18th century France but, as ali has pointed out, has shown (at the cost of alienating his audience) the effects of both class consciousness and the revolution it inspired through the eyes of a dislikably elitist woman of her times. The director has accomplished something undeniably difficult, but I question whether it was worth the effort it took for him to do so -- or for us to watch the dull results of his labor.",negative
"I had to watch this movie for a film class, I suffered the whole time through. I am not Asian but was still greatly offended by this film. The film's basis is racialism, overall minorities (Rex Harrison isn't even Asian!) are depicted in narrow-minded manner. The banning of the film in Thailand illustrates the degree inaccuracy and subjective portrayal of Asians. In addition, there has been critical attention given to Biography of Anna. Many critics argue that Anna added many fictitious events to her story to project herself in a good manner. Some critics of the film and biography have even stated that Anna made up the whole story. An awful film but good for discussion of BioPics as form of meta-narrative fiction rather than a work of non-fiction.",negative
"I turned this off within the first five minutes. It's very sick and disturbing, the moment I turned this off was when the beautiful white horse was let into the slaughterhouse and it's skull was punctured by a small tubed instrument. This creature was lying on the floor in a state of shock before it died. The narrator said the animal dies instantaneously, it didn't. I don't agree with graphic realism towards animals, insects or any living creature. I was very disappointed as I had just watched 'Eyes Without a face' which was a brilliant movie and this short film was attached, which spoilt my night - as I couldn't hurt a fly, never mind watching this savage documentary.<br /><br />reading other reviews on this page, I had noticed they used words such as aesthetic - this is not art or beauty. I can imagine that the documentary would be very articulate and profound but not aesthetic.",negative
"Kenneth Branagh's ""Hamlet"" hits all the marks. The acting is magnificent, the 70mm cinematography is gorgeous, the Oscar-nominated costumes and sets are stunning, and Patrick Doyle's score (also Oscar-nominated) is sensitive and moving. Oh yeah - the screenplay, by some guy named Will S., isn't too bad either. Film critics ribbed Branagh for receiving the films' fourth Oscar nod for ""adapting"" the screenplay, but his decision to use the full text was a gutsy one. I can't think of many better ways to make four hours fly by.<br /><br />Nearly every decision Branagh makes works brilliantly: the use of England's Blenheim Palace for exteriors, the Edwardian dress, and the staging of ""To be or not to be"" in a hall of mirrors, to name a few. The casting of Hollywood luminaries such as Robin Williams, Billy Crystal and Jack Lemmon in minor parts can be distracting, but that's nitpicking. The principal cast excels: Derek Jacobi captures the conflicted nature of Claudius; Kate Winslet acutely depicts Ophelia's descent into madness; Julie Christie brings passion to her portrayal of Gertrude; Richard Briers is pitch-perfect as the conniving Polonius; and Nicholas Farrell elevates the potentially thankless role of Horatio to the apotheosis of true friendship. Every speech, every line, every word is delivered with passion and conviction; there isn't a wasted moment in the entire film. The final scenes magnify the extent of Shakespeare's tragedy in a way not possible with theatrical adaptations.<br /><br />Branagh's ""Hamlet"" is a bold, ambitious, and ultimately successful attempt to match the grandeur and poetry of Shakespeare's language with equally eloquent imagery. It's arguably the greatest Shakespearean adaptation ever filmed  strong praise, but well deserved.",positive
"Fellow Giallo-fanatics: beware and/or proceed with caution  for this movie isn't exactly what it appears to be. It surely looks like a Giallo, with its juicy VHS cover (showing a busty naked girl and a big bloodied knife), rhythmic title and the names of two veteran Italian actors in the cast (John Phillip & Fernando Rey), but it's basically just an erotic thriller without much of a plot. The version I watched is presumably harshly censored  with a running time of barely 77 minutes  but then still there's a severe lack of suspense, character development and most of all sadistic (and typically Giallo) carnage. ""Eyes Behind the Wall"" can briefly be summarized as the gathering of a bunch of perverted characters and the extended depiction of their sexuality issues. It's an interesting effort notwithstanding, because writer/director Giuliano Petrelli (his only film) clearly attempted to do something special, but the overall result is unsatisfying and regrettably tame. Inspired by Hitchcock's ""Rear Window"", the main character is a frustrated elderly and wheelchair-bound writer. He and his much younger lover get their sexual kicks from spying on the single male tenant living across the road. The tenant, respectively, likes to perform gym exercises around the house whilst being naked and clearly has bisexual desires. Wheelchair guy sends his wife over and they have sex. Then, there's also Ottavio the butler who repeatedly rapes schoolgirls. Are there any normal characters in the story? Well no, of course not! The film benefices from a continuously ominous atmosphere, with a moody soundtrack and nifty photography, but none of it ever leads anywhere so it's all just sleaze & sex without significance. There's a truly bizarre twist/revelation at the end of the story, but it comes too late and too randomly to boost up the overall quality. Not recommended to fans of Italian horror/cult cinema, but maybe it is great viewing for psychology students, to analyze the characters Freud-style.",negative
